@relation ForestFireNormalizado

@attribute BMean numeric
@attribute GMean numeric
@attribute RMean numeric
@attribute BDesEst numeric
@attribute GDesEst numeric
@attribute RDesEst numeric
@attribute Brillo numeric
@attribute Saturacion numeric
@attribute IsFire {H,N,I}

@data
0.162847968,0.286358375,0.162048183,0.246622936,0.18338254,0.278942796,0.441004161,0.28732561,N
0.179676597,0.296660626,0.178892889,0.259349008,0.196448702,0.279997188,0.412882949,0.300224674,N
0.201735857,0.33859565,0.200973224,0.268213239,0.240805059,0.305293346,0.420478906,0.337326776,N
0.166355669,0.259549432,0.165559234,0.205443049,0.239408883,0.30497208,0.375024361,0.258231138,N
0.206305446,0.314816779,0.205547178,0.253237972,0.240314418,0.292419515,0.345024639,0.313298947,N
0.205022428,0.339382257,0.204262935,0.270307132,0.239251406,0.279346899,0.420744514,0.337843823,N
0.162138675,0.280781076,0.161338211,0.21748192,0.203601748,0.29264947,0.429785192,0.279262351,N
0.202666935,0.368784262,0.201905192,0.309148339,0.202818477,0.30308389,0.458052094,0.36776859,N
0.209004858,0.365206028,0.208249169,0.307531229,0.21925594,0.340253393,0.426419667,0.364767064,N
0.200482457,0.33042378,0.199718626,0.247892057,0.21534526,0.26139055,0.407339773,0.328860399,N
0.175883918,0.305994017,0.175096586,0.235294812,0.204697369,0.253563704,0.438681886,0.304363995,N
0.21627748,0.384341135,0.21552874,0.296461779,0.237079192,0.270848639,0.456769094,0.382910196,N
0.215167109,0.35529419,0.214417307,0.279375867,0.24750502,0.299381614,0.409125078,0.353819491,N
0.252975915,0.337550912,0.252262234,0.29993923,0.398021835,0.440821434,0.294774902,0.337837831,N
0.285726724,0.345803679,0.285044333,0.30562538,0.476930044,0.4855359,0.260803008,0.349265317,N
0.502822912,0.614679668,0.502347926,0.568039083,0.533913496,0.523017163,0.233007125,0.618707362,N
0.497225058,0.565139683,0.496744724,0.530185033,0.611092217,0.596101294,0.18953438,0.569674515,N
0.780776948,0.810774794,0.78056751,0.781559568,0.525371461,0.47654711,0.102265165,0.824836053,N
0.768256743,0.756242092,0.768035344,0.752125266,0.787748271,0.746102476,0.088599541,0.782175383,N
0.945829069,0.932372368,0.945777316,0.909746573,0.235773753,0.264988208,0.057709871,0.953845368,N
0.819509624,0.788348441,0.81933719,0.768626634,0.673150234,0.693181785,0.088807776,0.822015649,N
0.291957823,0.428109985,0.291281385,0.378004277,0.357969707,0.426856077,0.337333137,0.427410616,N
0.369348493,0.504232003,0.368745991,0.46537595,0.415949729,0.459044804,0.29572,0.505996203,N
0.408183779,0.591229515,0.407618378,0.546838173,0.413407113,0.423713648,0.3371166,0.591887164,N
0.391790518,0.544480689,0.391209456,0.496396862,0.410282718,0.475969632,0.301508953,0.545732138,N
0.442941642,0.601682861,0.442409448,0.544186009,0.439880356,0.432031062,0.306904576,0.604497854,N
0.442780504,0.493166601,0.442248156,0.443140395,0.575799755,0.512076945,0.263879086,0.522846257,N
0.412864492,0.525439024,0.412303563,0.461216173,0.536477681,0.527930975,0.299651635,0.534683196,N
0.390450063,0.486115224,0.38986772,0.42494113,0.606387075,0.550309256,0.303312286,0.49610113,N
0.288265007,0.423284714,0.28758504,0.371083088,0.339150278,0.417348125,0.348526208,0.424691653,N
0.274982395,0.427614713,0.274289739,0.378982493,0.331852102,0.406970051,0.374002286,0.428020065,N
0.308151618,0.501073545,0.30749065,0.44600437,0.390453186,0.424161447,0.415270325,0.501251454,N
0.334450415,0.514404328,0.333814572,0.468701995,0.432244443,0.517584671,0.377713792,0.515172379,N
0.212174514,0.359539859,0.211421853,0.296460948,0.322495801,0.457177594,0.425133463,0.358384603,N
0.228068588,0.336276334,0.227331111,0.300051564,0.295543462,0.422795662,0.342677384,0.344265056,N
0.16770861,0.240304156,0.166913468,0.20362255,0.26716315,0.350686125,0.329214969,0.241608222,N
0.163040846,0.227598716,0.162241245,0.184033911,0.258209655,0.349823425,0.316858824,0.228386446,N
0.285233232,0.449315832,0.284550369,0.397686814,0.333214791,0.416727182,0.392793267,0.450065391,N
0.202507874,0.34048019,0.201745978,0.262625404,0.265513375,0.33438502,0.436633596,0.339622409,N
0.150667064,0.28893588,0.149855642,0.205472746,0.195516941,0.263579942,0.504802616,0.287346059,N
0.175665033,0.32048307,0.174877492,0.235364918,0.280073103,0.356366705,0.483076667,0.319078522,N
0.216547858,0.372063777,0.215799376,0.288753472,0.249260473,0.33809713,0.424416796,0.370632498,N
0.160242541,0.2503487,0.159440266,0.195094665,0.183161,0.257361894,0.343805361,0.250896343,N
0.200655676,0.331226011,0.19989201,0.266801385,0.306133496,0.449865114,0.409875753,0.331142819,N
0.161062366,0.288300522,0.160260875,0.204765723,0.240677951,0.319364248,0.464214184,0.287102622,N
0.729266975,0.535174929,0.729008327,0.340446396,0.366082989,0.155958,0.528650008,0.728468444,N
0.798899668,0.597410669,0.798707544,0.372592068,0.112865459,0.091502522,0.531322349,0.798237819,N
0.809716259,0.609501281,0.809534469,0.380537926,0.066658899,0.091467289,0.528328431,0.809079057,N
0.737336853,0.56071387,0.737085914,0.371016175,0.31839101,0.255538862,0.495329188,0.736530825,N
0.782142261,0.623333896,0.781934128,0.449160274,0.345210492,0.465136175,0.430374243,0.782353694,N
0.832500611,0.676178674,0.832340588,0.513813845,0.172143146,0.555537086,0.398174208,0.833846237,N
0.549530218,0.443404831,0.549099855,0.35541355,0.592607762,0.459389085,0.355237067,0.551046163,N
0.578913397,0.468380277,0.578511105,0.363096195,0.621255439,0.457471211,0.373825682,0.582491134,N
0.614964099,0.520395645,0.614596249,0.36879153,0.582925539,0.323160585,0.391260376,0.618712063,N
0.703150485,0.605863434,0.702866886,0.420738152,0.496399188,0.314654122,0.395432976,0.704442626,N
0.795720053,0.723301895,0.795524892,0.57295508,0.40375205,0.459870535,0.2897582,0.796413694,N
0.672163756,0.63194596,0.671850552,0.581781166,0.519429982,0.606090338,0.170552282,0.673952454,N
0.568642654,0.558402418,0.568230551,0.519501515,0.651538108,0.683503874,0.173015604,0.58852319,N
0.700919764,0.671326055,0.700634033,0.622298407,0.58294148,0.688596842,0.176742271,0.714761176,N
0.515165,0.476155336,0.514701806,0.424220917,0.559230116,0.549725331,0.220669467,0.520668022,N
0.467911296,0.44024426,0.467402957,0.392599222,0.646848953,0.55604628,0.228273486,0.48166163,N
0.229152277,0.278948463,0.228415836,0.25564951,0.226255401,0.233557466,0.243384773,0.292310919,N
0.224205695,0.240551113,0.223464528,0.231083236,0.22848729,0.202905805,0.204483247,0.259367909,N
0.269576198,0.322855734,0.268878377,0.278951127,0.23619223,0.19739809,0.24958298,0.335945769,N
0.294980872,0.314768151,0.294307321,0.282379405,0.258185511,0.199364109,0.203508788,0.330983142,N
0.255584772,0.303891341,0.254873584,0.277755458,0.210950042,0.223790946,0.221866714,0.31614324,N
0.267750694,0.314565686,0.267051129,0.284137813,0.237654708,0.236654095,0.235392141,0.329169229,N
0.276955593,0.31237632,0.276264822,0.276987388,0.214203915,0.179440573,0.218784322,0.327152034,N
0.25611383,0.251118847,0.255403148,0.243684926,0.245836131,0.200981591,0.213035941,0.279747245,N
0.191343706,0.239197684,0.190571144,0.232145278,0.171047683,0.214688651,0.245261608,0.253028614,N
0.195602105,0.231676228,0.194833612,0.228267505,0.176998859,0.210068118,0.207411145,0.244775838,N
0.244014519,0.309974116,0.243292277,0.28509671,0.180614921,0.203817818,0.228363412,0.316746102,N
0.230520003,0.282901678,0.229784869,0.26376608,0.195626801,0.217174826,0.218495902,0.292538379,N
0.246937591,0.303554776,0.246218142,0.281154716,0.189942346,0.209019873,0.217646718,0.312477333,N
0.248915648,0.313293179,0.248198088,0.285005848,0.208872634,0.238257555,0.236530878,0.322861024,N
0.251549178,0.308257639,0.250834134,0.280216996,0.199839622,0.211287519,0.222243867,0.317683401,N
0.247687587,0.304988108,0.246968855,0.264142017,0.230617794,0.215671738,0.225026243,0.314277367,N
0.228401037,0.420463446,0.227663879,0.344694559,0.448344749,0.51550862,0.516036651,0.41915229,N
0.184158033,0.319863866,0.183378606,0.247326203,0.444582119,0.467689583,0.53363542,0.318753518,N
0.263935594,0.434285479,0.263232384,0.358004304,0.492001161,0.512274312,0.459816161,0.433014212,N
0.331666573,0.628912471,0.331028071,0.485056683,0.636955159,0.600344686,0.535725937,0.628259428,N
0.273526739,0.593596484,0.272832692,0.436956363,0.621207924,0.590315864,0.608760294,0.592836376,N
0.193997935,0.481855259,0.193227909,0.367748523,0.514315864,0.618533538,0.658662745,0.480664253,N
0.166212122,0.476071811,0.165415551,0.360283925,0.429744684,0.518541663,0.68545489,0.474821154,N
0.134644868,0.389407035,0.133818138,0.283096381,0.282315744,0.381079836,0.653672518,0.388134347,N
0.173884865,0.421590871,0.173095624,0.352305079,0.424081379,0.571138638,0.649494859,0.423320253,N
0.122387731,0.253972569,0.121549292,0.207945052,0.306337639,0.368375434,0.601079898,0.253150913,N
0.15558102,0.288347877,0.154774291,0.240482231,0.341970442,0.386813058,0.550436122,0.28748037,N
0.211065048,0.506269504,0.210311328,0.368523054,0.491018777,0.582270007,0.657462431,0.50562218,N
0.169659882,0.383473792,0.168866604,0.269192817,0.426691361,0.505787572,0.639016871,0.382318558,N
0.152499149,0.34755411,0.151689476,0.24533596,0.426396435,0.499181903,0.663975612,0.346037586,N
0.152899779,0.356686777,0.15209049,0.260976412,0.399926375,0.465238235,0.654367016,0.355184617,N
0.115739792,0.263114882,0.114895001,0.208150268,0.266988975,0.354810994,0.599784573,0.261387042,N
0.320667785,0.549419539,0.320018775,0.511541133,0.527851284,0.64055256,0.480494102,0.55468622,N
0.297954468,0.527243131,0.297283758,0.469047822,0.532080018,0.608131947,0.499030745,0.529988521,N
0.350909894,0.531276104,0.350289776,0.499875195,0.530201489,0.564593862,0.396471502,0.536326699,N
0.551204174,0.643552977,0.55077541,0.633158181,0.694107578,0.658593222,0.212946506,0.651581309,N
0.455146148,0.523366457,0.454625614,0.510211457,0.624522519,0.653368335,0.190728369,0.527488298,N
0.175366709,0.424358913,0.174578884,0.284707321,0.378287304,0.436500251,0.645985082,0.423378725,N
0.112213006,0.36806779,0.111364845,0.22062449,0.244373121,0.305611687,0.728995961,0.366730642,N
0.098310623,0.310819881,0.097449181,0.195828661,0.178651853,0.23470644,0.694935753,0.309267626,N
0.552824742,0.624945439,0.552397527,0.620961062,0.434581265,0.434105984,0.140384796,0.632183402,N
0.662118427,0.713891401,0.661795627,0.717429233,0.447027699,0.432834684,0.097411412,0.722614573,N
0.611470422,0.653229637,0.611099235,0.644168632,0.441728832,0.469920404,0.084844557,0.657109054,N
0.522121673,0.556159573,0.521665125,0.519828719,0.462874284,0.497954338,0.114636906,0.55680003,N
0.457333632,0.50284548,0.456815188,0.461397925,0.465737427,0.470237935,0.141724631,0.502349339,N
0.218140269,0.37367164,0.217393308,0.292626486,0.302489752,0.309692223,0.452650278,0.37262658,N
0.165350841,0.360077086,0.164553447,0.249023053,0.250613129,0.282887051,0.570143098,0.359102548,N
0.142329767,0.321602915,0.14151038,0.231574629,0.216177166,0.2490039,0.571453467,0.32071799,N
0.824135992,0.791700008,0.823967978,0.714945038,0.664780478,0.631007281,0.178916863,0.836066495,N
0.767771754,0.776123088,0.767549891,0.700493341,0.815404232,0.778868836,0.182401831,0.800071763,N
0.786019821,0.80435871,0.785815392,0.737432951,0.804376531,0.772775845,0.157478431,0.820194587,N
0.839023665,0.851147334,0.838869874,0.79241796,0.685659163,0.675436149,0.124672941,0.866018184,N
0.802370571,0.814262319,0.802181762,0.752775202,0.766892088,0.769700688,0.145313988,0.828930015,N
0.795280145,0.804763776,0.795084563,0.737292006,0.775957449,0.772491945,0.156708235,0.821510334,N
0.876939718,0.86583792,0.876822151,0.804564674,0.614696324,0.607002553,0.127794773,0.89196935,N
0.864183752,0.834143119,0.864053998,0.773849994,0.59436301,0.595172644,0.139133333,0.873486683,N
0.139778729,0.222304813,0.138956904,0.132989974,0.220473144,0.252006304,0.496901439,0.220740848,N
0.138011683,0.239955513,0.137188169,0.12607397,0.171389097,0.198876213,0.536724443,0.23822824,N
0.162540027,0.28232217,0.161739947,0.166812531,0.202769543,0.272284186,0.506151373,0.280818504,N
0.149898116,0.245137608,0.149085959,0.134030395,0.186035315,0.230414835,0.513690196,0.243552382,N
0.145474091,0.243551901,0.144657707,0.130659267,0.147655081,0.18214852,0.511286275,0.241895954,N
0.14457631,0.247466161,0.143759068,0.136211496,0.161984562,0.212146668,0.519320263,0.245864716,N
0.138173083,0.217414411,0.137349724,0.116972401,0.224517382,0.230521827,0.514593725,0.216082055,N
0.131076379,0.204807553,0.13024624,0.114911508,0.221402702,0.214997853,0.507186404,0.203391775,N
0.069321271,0.168044032,0.068432133,0.078154571,0.136051052,0.196803308,0.693033463,0.166537464,N
0.097704684,0.24302298,0.096842663,0.128848244,0.183501108,0.27113443,0.662746404,0.241287293,N
0.113508447,0.238526647,0.112661524,0.131019109,0.197157709,0.276046177,0.60879242,0.236980209,N
0.109304417,0.228547886,0.108453478,0.11869077,0.168742771,0.251474249,0.611974639,0.226926144,N
0.095363184,0.197253439,0.094498926,0.094798657,0.139628326,0.199390608,0.618534118,0.195605688,N
0.092646037,0.186497537,0.091779183,0.086092626,0.130712015,0.153365846,0.605478169,0.184655041,N
0.079853712,0.160921959,0.078974637,0.070038304,0.11422097,0.131549295,0.633597647,0.159443503,N
0.07230864,0.180441155,0.071422356,0.090842494,0.113686156,0.213258846,0.637660129,0.178659241,N
0.085820079,0.346155334,0.084946704,0.202991775,0.200576778,0.335874473,0.78443451,0.344592221,N
0.092786511,0.321083013,0.091919791,0.188918818,0.217669855,0.331909875,0.762080263,0.319468089,N
0.112088529,0.337463523,0.11124025,0.187983909,0.221644159,0.316157684,0.703422224,0.335890391,N
0.141620854,0.367676564,0.140800789,0.207443477,0.228178197,0.297118494,0.646945882,0.366165437,N
0.129249949,0.397642434,0.128418065,0.233727191,0.208340209,0.317320264,0.699278169,0.396202169,N
0.112994157,0.337439431,0.112146743,0.198298864,0.210143643,0.351364121,0.694531502,0.33598934,N
0.071817635,0.246930957,0.070930882,0.138135905,0.173222715,0.290921946,0.732863267,0.245216948,N
0.06895975,0.242025103,0.068070267,0.148904403,0.189774192,0.287039828,0.750790588,0.240258947,N
0.201293076,0.275512841,0.20053002,0.122353701,0.346655667,0.320455899,0.6492154,0.275610011,N
0.216670809,0.346879209,0.215922444,0.159869314,0.375141107,0.37998499,0.61830911,0.346607637,N
0.235734354,0.374893988,0.235004201,0.172131288,0.382074163,0.386088626,0.620639137,0.374154342,N
0.248520765,0.372097067,0.247802829,0.177460088,0.381483863,0.375545486,0.599356137,0.371803289,N
0.250266996,0.365472093,0.249550727,0.187292027,0.384714114,0.408748461,0.561227757,0.365142769,N
0.286955526,0.430110248,0.286274309,0.210176834,0.375951285,0.372554556,0.554257941,0.429650166,N
0.289700604,0.365044426,0.289022009,0.180212275,0.397936045,0.353479072,0.566378965,0.36637004,N
0.238612749,0.380305165,0.237885346,0.177548674,0.303795182,0.309092317,0.558754118,0.381075339,N
0.145055147,0.239201902,0.144238363,0.09823986,0.386965976,0.336151183,0.675604608,0.238587803,N
0.143426111,0.235680219,0.142607771,0.097578246,0.35274809,0.310746654,0.69293891,0.234979844,N
0.133204358,0.170532093,0.132376252,0.082937829,0.349729542,0.312017519,0.677635122,0.171075107,N
0.155418203,0.214482831,0.154611319,0.101674811,0.319981874,0.299343245,0.646178482,0.216243181,N
0.125008564,0.141369044,0.124172628,0.081666983,0.254053057,0.288093313,0.635781443,0.147215982,N
0.147017881,0.171785364,0.146202972,0.08216712,0.272101908,0.282302692,0.666732729,0.176669675,N
0.188949885,0.275087575,0.188175036,0.113977953,0.276215005,0.275504588,0.649261035,0.275741692,N
0.206971793,0.304937827,0.206214162,0.122917594,0.27098091,0.253823324,0.641777725,0.3042962,N
0.107052118,0.200329931,0.106199027,0.085351197,0.304537574,0.335890975,0.710334808,0.199018462,N
0.096253345,0.157234844,0.095389937,0.056353906,0.256012028,0.207655159,0.739314459,0.155975403,N
0.122494198,0.197424812,0.12165586,0.076632308,0.308559318,0.300717021,0.728678384,0.197384609,N
0.136422835,0.206072725,0.135597803,0.074871101,0.286246566,0.244460366,0.731266914,0.205027778,N
0.206252191,0.333403606,0.205493873,0.146787935,0.381281717,0.34416091,0.653308824,0.33278166,N
0.216980394,0.343880279,0.216232325,0.148617226,0.42502069,0.385087976,0.668144435,0.343059911,N
0.235047964,0.324103007,0.234317156,0.144405161,0.404844816,0.362270263,0.641124612,0.323515051,N
0.224175426,0.322459151,0.22343423,0.140876821,0.364214708,0.336223473,0.633303016,0.321279182,N
0.159920847,0.327260475,0.159118265,0.17295198,0.439558625,0.659554596,0.726547659,0.325954377,N
0.14720756,0.252012198,0.146392833,0.087206602,0.313260008,0.258915781,0.737827914,0.25075702,N
0.200960819,0.287452943,0.200197445,0.115030449,0.397368312,0.306033961,0.694695765,0.286607705,N
0.175827862,0.265510656,0.175040477,0.092431753,0.306619284,0.246366892,0.727085247,0.264023911,N
0.178052917,0.273295247,0.177267658,0.095869262,0.305148425,0.254096685,0.722987196,0.271673966,N
0.172927913,0.267577543,0.172137757,0.090896903,0.291750798,0.240096336,0.724764157,0.265993213,N
0.166242681,0.219177556,0.165446139,0.082090223,0.312362248,0.247268782,0.707974302,0.219820706,N
0.138217281,0.198854036,0.137393964,0.066102708,0.259570636,0.20395517,0.742607486,0.198694541,N
0.455358519,0.567013481,0.454838188,0.528379522,0.838205357,0.741117261,0.318936733,0.569536456,N
0.436842581,0.589735517,0.43630456,0.53881915,0.724395697,0.593540541,0.337949282,0.593270301,N
0.418695227,0.615585768,0.418139869,0.543985025,0.571164014,0.501386784,0.360149282,0.616826458,N
0.743744353,0.847759373,0.743499536,0.817476214,0.632763169,0.498982008,0.153109282,0.848124229,N
0.900463294,0.928495942,0.9003682,0.92393075,0.342055177,0.29646225,0.040486012,0.930906073,N
0.727683185,0.771065365,0.727423024,0.762480969,0.612531493,0.570539079,0.088733071,0.775103796,N
0.622351714,0.691078186,0.621990922,0.671948735,0.512078393,0.472268137,0.127404184,0.696544784,N
0.493040188,0.532539236,0.492555857,0.493166683,0.241564138,0.189227291,0.123428757,0.537419151,N
0.121395154,0.284953409,0.120555766,0.249697525,0.282829363,0.398967523,0.603663267,0.287583854,N
0.166991002,0.315424891,0.166195174,0.289130574,0.245071041,0.322711058,0.468087843,0.316643417,N
0.26216123,0.442899025,0.261456325,0.418361736,0.359848105,0.440494176,0.430120263,0.448840723,N
0.359453484,0.53556795,0.358841529,0.500560116,0.317133151,0.37666464,0.332115557,0.537235686,N
0.461524223,0.612619893,0.461009782,0.58126217,0.318727189,0.351266818,0.251992678,0.612692602,N
0.556171529,0.683037573,0.555747511,0.660886536,0.376470532,0.37252162,0.194811502,0.685255554,N
0.570520059,0.658780888,0.570109749,0.634996786,0.391622324,0.400806005,0.137969933,0.659397037,N
0.312684927,0.394798841,0.31202829,0.377357821,0.359552638,0.410169021,0.227914247,0.399909777,N
0.138421334,0.365974863,0.137598212,0.3044387,0.375158411,0.480451009,0.676991635,0.370341026,N
0.169436614,0.462061071,0.168643123,0.362943919,0.388979051,0.571800382,0.598383008,0.462032054,N
0.201757238,0.472979054,0.200994625,0.419120267,0.392352854,0.537042554,0.5708034,0.478459077,N
0.222166834,0.315781519,0.22142372,0.325223468,0.27368483,0.287482985,0.357566012,0.32918567,N
0.289146699,0.425375843,0.288467575,0.410400323,0.294445768,0.330603873,0.34112549,0.430026296,N
0.347876769,0.498960751,0.347253754,0.469571156,0.33436138,0.367182744,0.318682353,0.501495548,N
0.344717014,0.440024797,0.344090979,0.418003468,0.332245399,0.364053449,0.229790325,0.440857786,N
0.232258233,0.339025928,0.231524759,0.32203108,0.356984365,0.446138876,0.340209412,0.342589336,N
0.085821912,0.273566991,0.084948538,0.193432201,0.25968729,0.361503554,0.739446537,0.271892261,N
0.151502977,0.421798571,0.150692353,0.325240263,0.374675329,0.489743182,0.703473988,0.420528664,N
0.175460796,0.483262335,0.17467306,0.388753354,0.448495348,0.48984999,0.68915111,0.48283598,N
0.227571304,0.535195353,0.226833353,0.459649638,0.426803816,0.589187107,0.583914773,0.537169281,N
0.177740299,0.305940488,0.176954741,0.283789632,0.313477609,0.344358605,0.456723922,0.308867571,N
0.19586699,0.275679525,0.195098749,0.267877302,0.400069647,0.396176893,0.358161569,0.278814568,N
0.215611361,0.307352072,0.214861984,0.280409319,0.43539386,0.438220354,0.350054902,0.308097753,N
0.19179951,0.304097651,0.191027384,0.268732947,0.307746144,0.392387312,0.378851243,0.303664424,N
0.135202693,0.284087118,0.134376496,0.225739432,0.124384463,0.247959814,0.4682164,0.282434731,N
0.304175765,0.424212593,0.303510999,0.362724073,0.725307531,0.610121165,0.398982667,0.431904142,N
0.241438297,0.315159239,0.240713594,0.258054402,0.609361795,0.457660626,0.385663439,0.32732975,N
0.210141253,0.291121217,0.209386649,0.246624176,0.417110701,0.402079805,0.332457298,0.296527558,N
0.313616888,0.411788731,0.312961142,0.35512564,0.63954389,0.491602093,0.359002447,0.428598151,N
0.176805155,0.259654433,0.176018704,0.230006441,0.293019988,0.380154872,0.334717553,0.269179857,N
0.287858894,0.367660119,0.28717854,0.304851601,0.614994806,0.537693317,0.308034263,0.373129878,N
0.509853891,0.521890912,0.509385622,0.440128984,0.868343298,0.59842606,0.27496262,0.563680412,N
0.118701773,0.30519505,0.117859812,0.237658901,0.214650877,0.323397208,0.591779122,0.304121704,N
0.130810459,0.321312676,0.129980066,0.247348227,0.247111583,0.353642237,0.583883808,0.320350919,N
0.147547242,0.278125337,0.146732838,0.223746858,0.251133421,0.408514819,0.423210514,0.276826667,N
0.150639982,0.275664906,0.149828533,0.221864662,0.238887629,0.379875682,0.414177192,0.27403387,N
0.179370414,0.360855676,0.178586413,0.28707276,0.224317859,0.301126122,0.504538863,0.359530142,N
0.156459483,0.254890347,0.155653594,0.21521904,0.204487645,0.295835324,0.365513224,0.256638139,N
0.168353423,0.311150637,0.167558897,0.245682775,0.164958302,0.26218979,0.436014055,0.309577216,N
0.144678625,0.237126944,0.143861481,0.191215699,0.174841746,0.269216006,0.345183008,0.235524592,N
0.110534078,0.22362437,0.109684313,0.180192531,0.178082991,0.299338246,0.46684722,0.222085851,N
0.136187493,0.277171162,0.135362237,0.229783248,0.238259409,0.375657033,0.505031451,0.277452758,N
0.137122994,0.267098857,0.136298631,0.224934999,0.239570812,0.390053166,0.46934958,0.266083165,N
0.168640536,0.308988022,0.167846284,0.266050366,0.257240637,0.409074686,0.4360778,0.30786543,N
0.159783496,0.306079867,0.158980782,0.250887941,0.252222939,0.391655053,0.460563788,0.304736018,N
0.180748303,0.330661059,0.179965619,0.290788813,0.236110575,0.404346853,0.419987937,0.333818093,N
0.164769238,0.344329201,0.163971288,0.27316328,0.239000261,0.38392387,0.508206953,0.342993749,N
0.061548901,0.094720271,0.060652338,0.076970922,0.142214902,0.233470006,0.216995298,0.092931807,N
0.059812932,0.109612874,0.05891471,0.083883151,0.116539984,0.196705349,0.316476063,0.107830945,N
0.094413432,0.207007442,0.093548267,0.158446846,0.21582318,0.334839275,0.476037278,0.208541343,N
0.11884607,0.248019617,0.118004246,0.211763746,0.212233679,0.331549623,0.497564737,0.250364099,N
0.197797983,0.34272274,0.197031587,0.316742917,0.329065341,0.436590693,0.434004004,0.349725876,N
0.185907316,0.357182524,0.18512956,0.31365608,0.271892007,0.405043685,0.468512961,0.360268571,N
0.146895617,0.275298051,0.146080591,0.239272487,0.224402389,0.337919006,0.452383282,0.277683242,N
0.103546446,0.218680332,0.102690006,0.170651989,0.210472953,0.346557831,0.440431843,0.218066707,N
0.026426421,0.02926618,0.025496303,0.023843495,0.048368068,0.053786788,0.084428337,0.02710591,N
0.797930418,0.679025731,0.797737368,0.605196736,0.060084076,0.083177349,0.239841318,0.797253749,N
0.819847481,0.723015128,0.81967537,0.644902186,0.096970295,0.114430787,0.21256318,0.819244205,N
0.845151448,0.73270781,0.845003512,0.654795362,0.079780117,0.100269752,0.22437591,0.844632908,N
0.872982554,0.76584064,0.872861206,0.686945124,0.086769161,0.112784297,0.212420741,0.872557211,N
0.869160367,0.74503118,0.869035368,0.664541392,0.085367797,0.131853016,0.234124671,0.868722225,N
0.863770675,0.760219862,0.863640526,0.682224477,0.10748489,0.144709544,0.20969811,0.863314484,N
0.847047413,0.740413856,0.846901288,0.666491163,0.105152567,0.151172139,0.212403651,0.846535222,N
0.804597506,0.699059778,0.804410825,0.625612654,0.074009993,0.099568433,0.221447349,0.803943162,N
0.782164258,0.670695237,0.781956146,0.590023468,0.060252809,0.076540394,0.244011251,0.781434793,N
0.798686559,0.685865621,0.798494231,0.600228668,0.062835679,0.092342207,0.247168827,0.798012422,N
0.808964612,0.70076064,0.808782103,0.614325794,0.098333655,0.164719092,0.241110627,0.808324892,N
0.798005266,0.689416074,0.797812287,0.60347565,0.139157154,0.196553097,0.24542002,0.797340131,N
0.796530014,0.680224396,0.796335626,0.592710621,0.13421652,0.185497849,0.257432635,0.795848655,N
0.766561312,0.65916202,0.766338293,0.572705096,0.297218389,0.345119437,0.264610333,0.766602628,N
0.711799926,0.621678394,0.711524589,0.537599324,0.482391755,0.37571779,0.266003435,0.718184068,N
0.669203803,0.586903243,0.668887772,0.501153808,0.516087995,0.400890261,0.283752471,0.677272744,N
0.249041411,0.324950834,0.248323972,0.219967033,0.575968274,0.366692311,0.524133545,0.34566474,N
0.238545062,0.334492887,0.237817595,0.224168043,0.516069394,0.284211726,0.532585796,0.354576117,N
0.256265927,0.31310331,0.25555539,0.211357459,0.516790162,0.262615702,0.481297875,0.342070238,N
0.201666024,0.283925249,0.200903324,0.192963808,0.43427288,0.229029411,0.502100498,0.301319327,N
0.190983695,0.296010602,0.19021079,0.192001194,0.358461981,0.211196778,0.505410298,0.304700235,N
0.153265252,0.2610978,0.152456312,0.161579002,0.326648087,0.20430528,0.559550192,0.26665933,N
0.092810882,0.195342423,0.091944186,0.135727288,0.163121847,0.204344845,0.573596859,0.193441823,N
0.09354038,0.201916593,0.09267438,0.125227802,0.153216012,0.169483182,0.577915082,0.200158272,N
0.153581339,0.345923153,0.152772701,0.251821583,0.386260459,0.453035306,0.650845867,0.346565913,N
0.144786841,0.33661753,0.143969801,0.232196826,0.38240448,0.424351354,0.657977227,0.335684293,N
0.154663188,0.317713673,0.153855583,0.205223018,0.290644471,0.32331409,0.571301247,0.316194343,N
0.123820994,0.279750753,0.122983924,0.178973087,0.248210164,0.279670683,0.598936906,0.278035053,N
0.138404709,0.294669007,0.137581571,0.190250416,0.274338716,0.298134594,0.580207086,0.292982529,N
0.124062018,0.272646625,0.123225177,0.175103794,0.27510697,0.318798041,0.610023125,0.271013895,N
0.13309478,0.305024517,0.13226657,0.196476802,0.306880994,0.326461228,0.623939714,0.303362799,N
0.10751092,0.309588236,0.106658267,0.189404058,0.28136346,0.27897055,0.707879271,0.308033359,N
0.542665395,0.671095822,0.542228473,0.521242797,0.877606725,0.608093472,0.387887408,0.690127366,N
0.974062489,0.925512117,0.974037709,0.806615704,0.192308791,0.222944854,0.17323811,0.97426692,N
0.989334838,0.949089395,0.989324649,0.828255291,0.063054213,0.148681506,0.162674878,0.989299124,N
0.987110387,0.945730597,0.987098073,0.827375236,0.081618728,0.187057604,0.162511286,0.987067224,N
0.980752057,0.935174265,0.980733668,0.817368486,0.124730432,0.228621979,0.168430678,0.980687601,N
0.972231817,0.915189183,0.972205289,0.79896713,0.179053288,0.280257782,0.181818953,0.97213883,N
0.956967963,0.882190882,0.956926852,0.769899756,0.232717825,0.330158129,0.201621255,0.956823862,N
0.944755488,0.843250154,0.944702709,0.732475737,0.282590725,0.365299041,0.232956765,0.944570491,N
